date,open,close,high,low,volume
2021-3-17,0.396245391,0.499650105,0.519440655,0.43162233,0.395106034
2021-3-18,0.484076433,0.634359692,0.605388813,0.548520045,0.738958509
2021-3-19,0.585987261,0.613016095,0.628922237,0.615961034,0.60845695
2021-3-22,0.577941669,0.623862841,0.648362892,0.640689397,0.517234716
2021-3-23,0.587663426,0.476557033,0.590723056,0.522667666,0.536608264
2021-3-24,0.408649011,0.488453464,0.536152797,0.381790933,0.758336688
2021-3-25,0.431444854,0.387683695,0.421555252,0.421880854,0.413897373
2021-3-26,0.368756286,0.399230231,0.410300136,0.419632821,0.322702764
2021-3-29,0.368421053,0.448215535,0.454297408,0.406893968,0.399397542
2021-3-30,0.420382166,0.44156753,0.480218281,0.468340202,0.416912521
2021-3-31,0.408649011,0.44226732,0.458731241,0.461221431,0.276464055
2021-4-1,0.446195106,0.509447166,0.506821282,0.487448483,0.49619765
2021-4-2,0.481729802,0.509447166,0.512619372,0.538403897,0.379277228
2021-4-6,0.482400268,0.503848845,0.507503411,0.529037093,0.274196093
2021-4-7,0.473013745,0.459062281,0.478171896,0.490820532,0.302872958
2021-4-8,0.439155213,0.468159552,0.464870396,0.455976021,0.424244079
2021-4-9,0.452899765,0.400629811,0.450545703,0.440989135,0.384990804
2021-4-12,0.366409655,0.396780966,0.400068213,0.417010116,0.219796721
2021-4-13,0.384847469,0.376487054,0.383356071,0.402397902,0.194090006
2021-4-14,0.42541066,0.498950315,0.473396999,0.479205695,0.317217283
2021-4-15,0.565873282,0.549685094,0.558321965,0.5545148,0.767570008
2021-4-16,0.533020449,0.610916725,0.653478854,0.603222181,0.670519503
2021-4-19,0.566208515,0.587823653,0.564802183,0.591607344,0.456818742
2021-4-20,0.549446866,0.599720084,0.636766712,0.614087673,0.577883599
2021-4-21,0.526315789,0.715885234,0.712824011,0.5841139,0.898743102
2021-4-22,0.70030171,0.738978307,0.736016371,0.763956538,0.648374455
2021-4-23,0.70030171,0.722883135,0.747953615,0.748220307,0.553400539
2021-4-26,0.691920885,0.750524843,0.803547067,0.780067441,0.533973736
2021-4-27,0.710693932,0.796361092,0.801500682,0.80067441,0.530379644
2021-4-28,0.736506872,0.768369489,0.801159618,0.790183589,0.588061038
2021-4-29,0.734160241,0.826102169,0.857435198,0.828025478,0.551382166
2021-4-30,0.797519276,0.993701889,0.955661664,0.898838516,0.773579679
2021-5-6,1,0.809657103,1,0.879355564,1
2021-5-7,0.744217231,0.676696991,0.762619372,0.721618584,0.769796767
2021-5-10,0.669460275,0.705038488,0.698840382,0.737729487,0.468721005
2021-5-11,0.655380489,0.740727782,0.739427012,0.682278007,0.600491584
2021-5-12,0.70030171,0.810706788,0.803547067,0.775196703,0.552596066
2021-5-13,0.757291317,0.841847446,0.860504775,0.83701761,0.536664743
2021-5-14,0.804223936,0.823303009,0.838335607,0.865118022,0.391771505
2021-5-17,0.77103587,0.928621414,0.912005457,0.859872611,0.486167454
2021-5-18,0.924572578,0.920223933,0.96111869,0.931809667,0.495604917
2021-5-19,0.867918203,0.932120364,0.944065484,0.962532784,0.373606974
2021-5-20,0.867918203,0.872638209,0.93042292,0.931809667,0.426512156
2021-5-21,0.855849816,0.871938418,0.867667121,0.896965155,0.347824811
2021-5-24,0.842440496,0.880685794,0.854024557,0.907081304,0.275021212
2021-5-25,0.860543077,0.967809657,0.950886767,0.958786062,0.487544592
2021-5-26,0.928260141,0.933170049,0.933492497,1,0.283897552
2021-5-27,0.889708347,0.932820154,0.931787176,0.970026227,0.316056482
2021-5-28,0.89339591,0.938068579,0.958390177,0.995503934,0.345697894
2021-5-31,0.894736842,1,0.967939973,0.992506557,0.395992615
2021-6-1,0.95507878,0.908677397,0.967257844,0.940052454,0.529592619
2021-6-2,0.867918203,0.83449965,0.895634379,0.902585238,0.40691164
2021-6-3,0.798860208,0.804758572,0.815825375,0.860621956,0.284928015
2021-6-4,0.751592357,0.802309307,0.785129604,0.84750843,0.176761471
2021-6-7,0.733825008,0.784814556,0.762619372,0.778568752,0.294564638
2021-6-8,0.767013074,0.761371589,0.790245566,0.80591982,0.216984935
2021-6-9,0.730472679,0.748075577,0.737721692,0.798051705,0.129395573
2021-6-10,0.72276232,0.761371589,0.751364256,0.796927688,0.18623195
2021-6-11,0.730137446,0.827151854,0.805593452,0.799550393,0.375934803
2021-6-15,0.768018773,0.741077677,0.792291951,0.804795804,0.249903
2021-6-16,0.707006369,0.626662001,0.70941337,0.678156613,0.347943662
2021-6-17,0.60610124,0.638208537,0.63744884,0.684900712,0.167615513
2021-6-18,0.604425075,0.659902029,0.636425648,0.650805545,0.219813015
2021-6-21,0.613141133,0.72323303,0.702933151,0.686774073,0.258305186
2021-6-22,0.688903788,0.765570329,0.759890859,0.768077932,0.267604938
2021-6-23,0.737177338,0.756123163,0.756480218,0.81116523,0.191944677
2021-6-24,0.729802213,0.723582925,0.743178718,0.775946047,0.133755943
2021-6-25,0.699966477,0.802309307,0.807298772,0.788684901,0.389618666
2021-6-28,0.800871606,0.810356893,0.804229195,0.858748595,0.194547825
2021-6-29,0.778075763,0.783414976,0.782742156,0.831772199,0.135562155
2021-6-30,0.75527992,0.761721484,0.773533424,0.808917197,0.144096641
2021-7-1,0.727120349,0.770818754,0.789222374,0.817534657,0.229499986
2021-7-2,0.730472679,0.660951714,0.725784447,0.707755714,0.307833787
2021-7-5,0.626550453,0.676696991,0.660982265,0.680029974,0.172250341
2021-7-6,0.659403285,0.60636809,0.654160982,0.620831772,0.286363112
2021-7-7,0.586322494,0.623862841,0.607776262,0.64818284,0.136352534
2021-7-8,0.611464968,0.583974808,0.610163711,0.635818659,0.168006296
2021-7-9,0.554140127,0.587823653,0.571623465,0.599100787,0.152579849
2021-7-12,0.567549447,0.61056683,0.601978172,0.614462345,0.160067408
2021-7-13,0.591350989,0.604968509,0.610845839,0.640314725,0.123862894
2021-7-14,0.578612135,0.644156753,0.638813097,0.637692019,0.277176575
2021-7-15,0.600737513,0.621413576,0.603001364,0.644061446,0.150706873
2021-7-16,0.582299698,0.591672498,0.587312415,0.641438741,0.095859078
2021-7-19,0.563191418,0.621413576,0.601296044,0.614087673,0.142724351
2021-7-20,0.581629232,0.617214836,0.609822647,0.649681529,0.084413976
2021-7-21,0.595709018,0.619664101,0.614597544,0.673285875,0.123243738
2021-7-22,0.599061348,0.582575227,0.599590723,0.630573248,0.139603625
2021-7-23,0.553134428,0.468859342,0.547748977,0.504683402,0.389892357
